date,h,model_fun,point_forecast
2019-09-01,6,arima_fun,100.2560110879047
2019-09-01,6,arima101_101_fun,100.34021009969365
2019-09-01,6,ets_fun,100.04266141832373
2019-09-01,6,tbats_fun,100.10189802288959
2019-04-01,1,arima_fun,100.3700411022257
2019-04-01,1,arima101_101_fun,100.32548838979562
2019-04-01,1,ets_fun,100.21253137445393
2019-04-01,1,tbats_fun,100.36208192336315
2019-05-01,2,arima_fun,100.39398689887857
2019-05-01,2,arima101_101_fun,100.41200892799343
2019-05-01,2,ets_fun,100.24880283536737
2019-05-01,2,tbats_fun,100.3004816013469
2019-06-01,3,arima_fun,100.50694413814033
2019-06-01,3,arima101_101_fun,100.45106467082621
2019-06-01,3,ets_fun,100.26534695223707
2019-06-01,3,tbats_fun,100.42281966881625
2019-07-01,4,arima_fun,100.32644844617599
2019-07-01,4,arima101_101_fun,100.53694606611145
2019-07-01,4,ets_fun,100.33106396439001
2019-07-01,4,tbats_fun,100.37987296460231
2019-08-01,5,arima_fun,100.11030383552917
2019-08-01,5,arima101_101_fun,100.12920085829808
2019-08-01,5,ets_fun,99.78951250891937
2019-08-01,5,tbats_fun,99.94570732768175
